,Fatalities,Confirmed Cases
11843,717.0,14521.0
11844,699.0,15031.0
11845,714.0,15557.0
11846,672.0,16093.0
11847,779.0,16762.0
11848,922.0,17370.0
11849,869.0,17882.0
11850,850.0,18297.0
11851,994.0,18748.0
11852,961.0,19255.0
11853,1406.0,19801.0
11854,905.0,20431.0
11855,940.0,20970.0
11856,601.0,21442.0
11857,1313.0,21856.0
11858,1086.0,22300.0
11859,1135.0,22749.0
11860,1168.0,23275.0
11861,1532.0,23773.0
11862,1615.0,24248.0
11863,1518.0,24613.0
11864,960.0,24958.0
11865,1237.0,25359.0
11866,1544.0,25745.0
11867,1375.0,26252.0
11868,147.0,4508.0
11869,125.0,5100.0
11870,135.0,5717.0
11871,247.0,6239.0
11872,211.0,6787.0
11873,104.0,7334.0
11874,275.0,7942.0
11875,242.0,8542.0
11876,338.0,9192.0
11877,453.0,9745.0
11878,486.0,10281.0
11879,472.0,10749.0
11880,518.0,11250.0
11881,608.0,11781.0
11882,423.0,12364.0
11883,574.0,12954.0
11884,475.0,13556.0
11885,537.0,14054.0
11886,717.0,14521.0
11887,699.0,15031.0
11888,714.0,15557.0
11889,672.0,16093.0
11890,779.0,16762.0
11891,922.0,17370.0
11892,869.0,17882.0
11893,850.0,18297.0
11894,994.0,18748.0
11895,961.0,19255.0
11896,1406.0,19801.0
11897,905.0,20431.0
11898,940.0,20970.0
11899,601.0,21442.0
11900,1313.0,21856.0
11901,1086.0,22300.0
11902,1135.0,22749.0
11903,1168.0,23275.0
11904,1532.0,23773.0
11905,1615.0,24248.0
11906,1518.0,24613.0
11907,960.0,24958.0
11908,1237.0,25359.0
11909,1544.0,25745.0
11910,1375.0,26252.0
11911,147.0,4508.0
11912,125.0,5100.0
11913,135.0,5717.0
11914,247.0,6239.0
11915,211.0,6787.0
11916,104.0,7334.0
11917,275.0,7942.0
11918,242.0,8542.0
11919,338.0,9192.0
11920,453.0,9745.0
11921,486.0,10281.0
11922,472.0,10749.0
11923,518.0,11250.0
11924,608.0,11781.0
11925,423.0,12364.0
11926,574.0,12954.0
11927,475.0,13556.0
11928,537.0,14054.0
11929,717.0,14521.0
11930,699.0,15031.0
11931,714.0,15557.0
11932,672.0,16093.0
11933,779.0,16762.0
11934,922.0,17370.0
11935,869.0,17882.0
11936,850.0,18297.0
11937,994.0,18748.0
11938,961.0,19255.0
11939,1406.0,19801.0
11940,905.0,20431.0
11941,940.0,20970.0
11942,601.0,21442.0
11943,1313.0,21856.0
11944,1086.0,22300.0
11945,1135.0,22749.0
11946,1168.0,23275.0
11947,1532.0,23773.0
11948,1615.0,24248.0
11949,1518.0,24613.0
11950,960.0,24958.0
11951,1237.0,25359.0
11952,1544.0,25745.0
11953,1375.0,26252.0
11954,147.0,4508.0
11955,125.0,5100.0
11956,135.0,5717.0
11957,247.0,6239.0
11958,211.0,6787.0
11959,104.0,7334.0
11960,275.0,7942.0
11961,242.0,8542.0
11962,338.0,9192.0
11963,453.0,9745.0
11964,486.0,10281.0
11965,472.0,10749.0
11966,518.0,11250.0
11967,608.0,11781.0
11968,423.0,12364.0
11969,574.0,12954.0
11970,475.0,13556.0
11971,537.0,14054.0
11972,717.0,14521.0
11973,699.0,15031.0
11974,714.0,15557.0
11975,672.0,16093.0
11976,779.0,16762.0
11977,922.0,17370.0
11978,869.0,17882.0
11979,850.0,18297.0
11980,994.0,18748.0
11981,961.0,19255.0
11982,1406.0,19801.0
11983,905.0,20431.0
11984,940.0,20970.0
11985,601.0,21442.0
11986,1313.0,21856.0
11987,1086.0,22300.0
11988,1135.0,22749.0
11989,1168.0,23275.0
11990,1532.0,23773.0
11991,1615.0,24248.0
11992,1518.0,24613.0
11993,960.0,24958.0
11994,1237.0,25359.0
11995,1544.0,25745.0
11996,1375.0,26252.0
11997,147.0,4508.0
11998,125.0,5100.0
11999,135.0,5717.0
12000,247.0,6239.0
12001,211.0,6787.0
12002,104.0,7334.0
12003,275.0,7942.0
12004,242.0,8542.0
12005,338.0,9192.0
12006,453.0,9745.0
12007,486.0,10281.0
12008,472.0,10749.0
12009,518.0,11250.0
12010,608.0,11781.0
12011,423.0,12364.0
12012,574.0,12954.0
12013,475.0,13556.0
12014,537.0,14054.0
12015,717.0,14521.0
12016,699.0,15031.0
12017,714.0,15557.0
12018,672.0,16093.0
12019,779.0,16762.0
12020,922.0,17370.0
12021,869.0,17882.0
12022,850.0,18297.0
12023,994.0,18748.0
12024,961.0,19255.0
12025,1406.0,19801.0
12026,905.0,20431.0
12027,940.0,20970.0
12028,601.0,21442.0
12029,1313.0,21856.0
12030,1086.0,22300.0
12031,1135.0,22749.0
12032,1168.0,23275.0
12033,1532.0,23773.0
12034,1615.0,24248.0
12035,1518.0,24613.0
12036,960.0,24958.0
12037,1237.0,25359.0
12038,1544.0,25745.0
12039,1375.0,26252.0
12040,147.0,4508.0
12041,125.0,5100.0
12042,135.0,5717.0
12043,247.0,6239.0
12044,211.0,6787.0
12045,104.0,7334.0
12046,275.0,7942.0
12047,242.0,8542.0
12048,338.0,9192.0
12049,453.0,9745.0
12050,486.0,10281.0
12051,472.0,10749.0
12052,518.0,11250.0
12053,608.0,11781.0
12054,423.0,12364.0
12055,574.0,12954.0
12056,475.0,13556.0
12057,537.0,14054.0
12058,717.0,14521.0
12059,699.0,15031.0
12060,714.0,15557.0
12061,672.0,16093.0
12062,779.0,16762.0
12063,922.0,17370.0
12064,869.0,17882.0
12065,850.0,18297.0
12066,994.0,18748.0
12067,961.0,19255.0
12068,1406.0,19801.0
12069,905.0,20431.0
12070,940.0,20970.0
12071,601.0,21442.0
12072,1313.0,21856.0
12073,1086.0,22300.0
12074,1135.0,22749.0
12075,1168.0,23275.0
12076,1532.0,23773.0
12077,1615.0,24248.0
12078,1518.0,24613.0
12079,960.0,24958.0
12080,1237.0,25359.0
12081,1544.0,25745.0
12082,1375.0,26252.0
12083,147.0,4508.0
12084,125.0,5100.0
12085,135.0,5717.0
12086,247.0,6239.0
12087,211.0,6787.0
12088,104.0,7334.0
12089,275.0,7942.0
12090,242.0,8542.0
12091,338.0,9192.0
12092,453.0,9745.0
12093,486.0,10281.0
12094,472.0,10749.0
12095,518.0,11250.0
12096,608.0,11781.0
12097,423.0,12364.0
12098,574.0,12954.0
12099,475.0,13556.0
12100,537.0,14054.0
12101,717.0,14521.0
12102,699.0,15031.0
12103,714.0,15557.0
12104,672.0,16093.0
12105,779.0,16762.0
12106,922.0,17370.0
12107,869.0,17882.0
12108,850.0,18297.0
12109,994.0,18748.0
12110,961.0,19255.0
12111,1406.0,19801.0
12112,905.0,20431.0
12113,940.0,20970.0
12114,601.0,21442.0
12115,1313.0,21856.0
12116,1086.0,22300.0
12117,1135.0,22749.0
12118,1168.0,23275.0
12119,1532.0,23773.0
12120,1615.0,24248.0
12121,1518.0,24613.0
12122,960.0,24958.0
12123,1237.0,25359.0
12124,1544.0,25745.0
12125,1375.0,26252.0
12126,147.0,4508.0
12127,125.0,5100.0
12128,135.0,5717.0
12129,247.0,6239.0
12130,211.0,6787.0
12131,104.0,7334.0
12132,275.0,7942.0
12133,242.0,8542.0
12134,338.0,9192.0
12135,453.0,9745.0
12136,486.0,10281.0
12137,472.0,10749.0
12138,518.0,11250.0
12139,608.0,11781.0
12140,423.0,12364.0
12141,574.0,12954.0
12142,475.0,13556.0
12143,537.0,14054.0
12144,717.0,14521.0
12145,699.0,15031.0
12146,714.0,15557.0
12147,672.0,16093.0
12148,779.0,16762.0
12149,922.0,17370.0
12150,869.0,17882.0
12151,850.0,18297.0
12152,994.0,18748.0
12153,961.0,19255.0
12154,1406.0,19801.0
12155,905.0,20431.0
12156,940.0,20970.0
12157,601.0,21442.0
12158,1313.0,21856.0
12159,1086.0,22300.0
12160,1135.0,22749.0
12161,1168.0,23275.0
12162,1532.0,23773.0
12163,1615.0,24248.0
12164,1518.0,24613.0
12165,960.0,24958.0
12166,1237.0,25359.0
12167,1544.0,25745.0
12168,1375.0,26252.0
12169,147.0,4508.0
12170,125.0,5100.0
12171,135.0,5717.0
12172,247.0,6239.0
12173,211.0,6787.0
12174,104.0,7334.0
12175,275.0,7942.0
12176,242.0,8542.0
12177,338.0,9192.0
12178,453.0,9745.0
12179,486.0,10281.0
12180,472.0,10749.0
12181,518.0,11250.0
12182,608.0,11781.0
12183,423.0,12364.0
12184,574.0,12954.0
12185,475.0,13556.0
12186,537.0,14054.0
12187,717.0,14521.0
12188,699.0,15031.0
12189,714.0,15557.0
12190,672.0,16093.0
12191,779.0,16762.0
12192,922.0,17370.0
12193,869.0,17882.0
12194,850.0,18297.0
12195,994.0,18748.0
12196,961.0,19255.0
12197,1406.0,19801.0
12198,905.0,20431.0
12199,940.0,20970.0
12200,601.0,21442.0
12201,1313.0,21856.0
12202,1086.0,22300.0
12203,1135.0,22749.0
12204,1168.0,23275.0
12205,1532.0,23773.0
12206,1615.0,24248.0
12207,1518.0,24613.0
12208,960.0,24958.0
12209,1237.0,25359.0
12210,1544.0,25745.0
12211,1375.0,26252.0
12212,147.0,4508.0
12213,125.0,5100.0
12214,135.0,5717.0
12215,247.0,6239.0
12216,211.0,6787.0
12217,104.0,7334.0
12218,275.0,7942.0
12219,242.0,8542.0
12220,338.0,9192.0
12221,453.0,9745.0
12222,486.0,10281.0
12223,472.0,10749.0
12224,518.0,11250.0
12225,608.0,11781.0
12226,423.0,12364.0
12227,574.0,12954.0
12228,475.0,13556.0
12229,537.0,14054.0
12230,717.0,14521.0
12231,699.0,15031.0
12232,714.0,15557.0
12233,672.0,16093.0
12234,779.0,16762.0
12235,922.0,17370.0
12236,869.0,17882.0
12237,850.0,18297.0
12238,994.0,18748.0
12239,961.0,19255.0
12240,1406.0,19801.0
12241,905.0,20431.0
12242,940.0,20970.0
12243,601.0,21442.0
12244,1313.0,21856.0
12245,1086.0,22300.0
12246,1135.0,22749.0
12247,1168.0,23275.0
12248,1532.0,23773.0
12249,1615.0,24248.0
12250,1518.0,24613.0
12251,960.0,24958.0
12252,1237.0,25359.0
12253,1544.0,25745.0
12254,1375.0,26252.0
12255,147.0,4508.0
12256,125.0,5100.0
12257,135.0,5717.0
12258,247.0,6239.0
12259,211.0,6787.0
12260,104.0,7334.0
12261,275.0,7942.0
12262,242.0,8542.0
12263,338.0,9192.0
12264,453.0,9745.0
12265,486.0,10281.0
12266,472.0,10749.0
12267,518.0,11250.0
12268,608.0,11781.0
12269,423.0,12364.0
12270,574.0,12954.0
12271,475.0,13556.0
12272,537.0,14054.0
12273,717.0,14521.0
12274,699.0,15031.0
12275,714.0,15557.0
12276,672.0,16093.0
12277,779.0,16762.0
12278,922.0,17370.0
12279,869.0,17882.0
12280,850.0,18297.0
12281,994.0,18748.0
12282,961.0,19255.0
12283,1406.0,19801.0
12284,905.0,20431.0
12285,940.0,20970.0
12286,601.0,21442.0
12287,1313.0,21856.0
12288,1086.0,22300.0
12289,1135.0,22749.0
12290,1168.0,23275.0
12291,1532.0,23773.0
12292,1615.0,24248.0
12293,1518.0,24613.0
12294,960.0,24958.0
12295,1237.0,25359.0
12296,1544.0,25745.0
12297,1375.0,26252.0
12298,147.0,4508.0
12299,125.0,5100.0
12300,135.0,5717.0
12301,247.0,6239.0
12302,211.0,6787.0
12303,104.0,7334.0
12304,275.0,7942.0
12305,242.0,8542.0
12306,338.0,9192.0
12307,453.0,9745.0
12308,486.0,10281.0
12309,472.0,10749.0
12310,518.0,11250.0
12311,608.0,11781.0
12312,423.0,12364.0
12313,574.0,12954.0
12314,475.0,13556.0
12315,537.0,14054.0
12316,717.0,14521.0
12317,699.0,15031.0
12318,714.0,15557.0
12319,672.0,16093.0
12320,779.0,16762.0
12321,922.0,17370.0
12322,869.0,17882.0
12323,850.0,18297.0
12324,994.0,18748.0
12325,961.0,19255.0
12326,1406.0,19801.0
12327,905.0,20431.0
12328,940.0,20970.0
12329,601.0,21442.0
12330,1313.0,21856.0
12331,1086.0,22300.0
12332,1135.0,22749.0
12333,1168.0,23275.0
12334,1532.0,23773.0
12335,1615.0,24248.0
12336,1518.0,24613.0
12337,960.0,24958.0
12338,1237.0,25359.0
12339,1544.0,25745.0
12340,1375.0,26252.0
12341,147.0,4508.0
12342,125.0,5100.0
12343,135.0,5717.0
12344,247.0,6239.0
12345,211.0,6787.0
12346,104.0,7334.0
12347,275.0,7942.0
12348,242.0,8542.0
12349,338.0,9192.0
12350,453.0,9745.0
12351,486.0,10281.0
12352,472.0,10749.0
12353,518.0,11250.0
12354,608.0,11781.0
12355,423.0,12364.0
12356,574.0,12954.0
12357,475.0,13556.0
12358,537.0,14054.0
12359,717.0,14521.0
12360,699.0,15031.0
12361,714.0,15557.0
12362,672.0,16093.0
12363,779.0,16762.0
12364,922.0,17370.0
12365,869.0,17882.0
12366,850.0,18297.0
12367,994.0,18748.0
12368,961.0,19255.0
12369,1406.0,19801.0
12370,905.0,20431.0
12371,940.0,20970.0
12372,601.0,21442.0
12373,1313.0,21856.0
12374,1086.0,22300.0
12375,1135.0,22749.0
12376,1168.0,23275.0
12377,1532.0,23773.0
12378,1615.0,24248.0
12379,1518.0,24613.0
12380,960.0,24958.0
12381,1237.0,25359.0
12382,1544.0,25745.0
12383,1375.0,26252.0
12384,147.0,4508.0
12385,125.0,5100.0
12386,135.0,5717.0
12387,247.0,6239.0
12388,211.0,6787.0
12389,104.0,7334.0
12390,275.0,7942.0
12391,242.0,8542.0
12392,338.0,9192.0
12393,453.0,9745.0
12394,486.0,10281.0
12395,472.0,10749.0
12396,518.0,11250.0
12397,608.0,11781.0
12398,423.0,12364.0
12399,574.0,12954.0
12400,475.0,13556.0
12401,537.0,14054.0
12402,717.0,14521.0
12403,699.0,15031.0
12404,714.0,15557.0
12405,672.0,16093.0
12406,779.0,16762.0
12407,922.0,17370.0
12408,869.0,17882.0
12409,850.0,18297.0
12410,994.0,18748.0
12411,961.0,19255.0
12412,1406.0,19801.0
12413,905.0,20431.0
12414,940.0,20970.0
12415,601.0,21442.0
12416,1313.0,21856.0
12417,1086.0,22300.0
12418,1135.0,22749.0
12419,1168.0,23275.0
12420,1532.0,23773.0
12421,1615.0,24248.0
12422,1518.0,24613.0
12423,960.0,24958.0
12424,1237.0,25359.0
12425,1544.0,25745.0
12426,1375.0,26252.0
12427,147.0,4508.0
12428,125.0,5100.0
12429,135.0,5717.0
12430,247.0,6239.0
12431,211.0,6787.0
12432,104.0,7334.0
12433,275.0,7942.0
12434,242.0,8542.0
12435,338.0,9192.0
12436,453.0,9745.0
12437,486.0,10281.0
12438,472.0,10749.0
12439,518.0,11250.0
12440,608.0,11781.0
12441,423.0,12364.0
12442,574.0,12954.0
12443,475.0,13556.0
12444,537.0,14054.0
12445,717.0,14521.0
12446,699.0,15031.0
12447,714.0,15557.0
12448,672.0,16093.0
12449,779.0,16762.0
12450,922.0,17370.0
12451,869.0,17882.0
12452,850.0,18297.0
12453,994.0,18748.0
12454,961.0,19255.0
12455,1406.0,19801.0
12456,905.0,20431.0
12457,940.0,20970.0
12458,601.0,21442.0
12459,1313.0,21856.0
12460,1086.0,22300.0
12461,1135.0,22749.0
12462,1168.0,23275.0
12463,1532.0,23773.0
12464,1615.0,24248.0
12465,1518.0,24613.0
12466,960.0,24958.0
12467,1237.0,25359.0
12468,1544.0,25745.0
12469,1375.0,26252.0
12470,147.0,4508.0
12471,125.0,5100.0
12472,135.0,5717.0
12473,247.0,6239.0
12474,211.0,6787.0
12475,104.0,7334.0
12476,275.0,7942.0
12477,242.0,8542.0
12478,338.0,9192.0
12479,453.0,9745.0
12480,486.0,10281.0
12481,472.0,10749.0
12482,518.0,11250.0
12483,608.0,11781.0
12484,423.0,12364.0
12485,574.0,12954.0
12486,475.0,13556.0
12487,537.0,14054.0
12488,717.0,14521.0
12489,699.0,15031.0
12490,714.0,15557.0
12491,672.0,16093.0
12492,779.0,16762.0
12493,922.0,17370.0
12494,869.0,17882.0
12495,850.0,18297.0
12496,994.0,18748.0
12497,961.0,19255.0
12498,1406.0,19801.0
12499,905.0,20431.0
12500,940.0,20970.0
12501,601.0,21442.0
12502,1313.0,21856.0
12503,1086.0,22300.0
12504,1135.0,22749.0
12505,1168.0,23275.0
12506,1532.0,23773.0
12507,1615.0,24248.0
12508,1518.0,24613.0
12509,960.0,24958.0
12510,1237.0,25359.0
12511,1544.0,25745.0
12512,1375.0,26252.0
12513,0.0,45.0
12514,-0.0,48.0
12515,0.0,48.0
12516,-0.0,52.0
12517,0.0,52.0
12518,0.0,52.0
12519,0.0,53.0
12520,-0.0,53.0
12521,-0.0,53.0
12522,-0.0,53.0
12523,-0.0,54.0
12524,0.0,54.0
12525,0.0,55.0
12526,-0.0,55.0
12527,0.0,55.0
12528,0.0,56.0
12529,0.0,55.0
12530,0.0,55.0
12531,-0.0,56.0
12532,0.0,61.0
12533,-0.0,63.0
12534,0.0,74.0
12535,0.0,75.0
12536,0.0,75.0
12537,-0.0,79.0
12538,0.0,79.0
12539,0.0,79.0
12540,-0.0,81.0
12541,-0.0,83.0
12542,-0.0,85.0
12543,0.0,88.0
12544,-0.0,89.0
12545,-0.0,97.0
12546,0.0,98.0
12547,-0.0,100.0
12548,-0.0,101.0
12549,-0.0,101.0
12550,0.0,116.0
12551,0.0,121.0
12552,0.0,121.0
12553,0.0,129.0
12554,-0.0,139.0
12555,-0.0,160.0
12556,22.0,897.0
12557,27.0,1072.0
12558,32.0,1225.0
12559,37.0,1308.0
12560,38.0,1319.0
12561,45.0,1462.0
12562,52.0,1668.0
12563,57.0,1892.0
12564,69.0,2203.0
12565,73.0,2511.0
12566,83.0,2777.0
12567,93.0,3102.0
12568,98.0,3372.0
12569,108.0,3764.0
12570,116.0,4161.0
12571,125.0,4662.0
12572,133.0,5106.0
12573,141.0,5449.0
12574,151.0,5710.0
12575,161.0,6125.0
12576,174.0,6592.0
12577,187.0,7170.0
12578,201.0,7647.0
12579,201.0,8125.0
12580,209.0,8617.0
12581,220.0,9009.0
12582,239.0,9410.0
12583,250.0,9866.0
12584,261.0,10406.0
12585,272.0,10861.0
12586,279.0,11411.0
12587,288.0,11913.0
12588,303.0,12331.0
12589,316.0,12697.0
12590,327.0,13184.0
12591,340.0,13691.0
12592,361.0,14195.0
12593,376.0,14710.0
12594,391.0,15232.0
12595,408.0,15648.0
12596,425.0,16023.0
12597,439.0,16425.0
12598,456.0,16847.0
12599,8.0,1024.0
12600,9.0,1264.0
12601,10.0,1505.0
12602,10.0,1799.0
12603,11.0,2076.0
12604,12.0,2359.0
12605,12.0,2659.0
12606,14.0,2990.0
12607,16.0,3360.0
12608,20.0,3736.0
12609,22.0,4123.0
12610,25.0,4521.0
12611,28.0,4933.0
12612,33.0,5365.0
12613,35.0,5825.0
12614,37.0,6302.0
12615,37.0,6302.0
12616,41.0,6781.0
12617,43.0,7265.0
12618,46.0,7755.0
12619,52.0,8238.0
12620,56.0,8756.0
12621,64.0,9281.0
12622,71.0,9813.0
12623,76.0,10349.0
12624,82.0,10839.0
12625,89.0,11380.0
12626,98.0,11929.0
12627,105.0,12481.0
12628,111.0,13038.0
12629,119.0,13599.0
12630,126.0,14163.0
12631,137.0,14730.0
12632,146.0,15192.0
12633,157.0,15738.0
12634,165.0,16240.0
12635,174.0,16793.0
12636,185.0,17417.0
12637,198.0,18198.0
12638,201.0,18878.0
12639,203.0,19661.0
12640,206.0,20386.0
12641,208.0,21084.0
12642,28.0,3107.0
12643,38.0,3517.0
12644,60.0,3862.0
12645,68.0,4403.0
12646,127.0,4753.0
12647,138.0,5086.0
12648,170.0,5589.0
12649,200.0,5988.0
12650,166.0,6782.0
12651,169.0,7261.0
12652,193.0,7746.0
12653,270.0,8143.0
12654,479.0,8622.0
12655,503.0,9044.0
12656,586.0,9468.0
12657,655.0,9979.0
12658,662.0,10483.0
12659,693.0,11016.0
12660,769.0,11441.0
12661,803.0,11834.0
12662,920.0,12240.0
12663,885.0,12659.0
12664,912.0,13149.0
12665,839.0,13597.0
12666,1039.0,14003.0
12667,997.0,14395.0
12668,1120.0,14759.0
12669,1140.0,15131.0
12670,1004.0,15680.0
12671,636.0,16244.0
12672,675.0,16682.0
12673,749.0,17077.0
12674,714.0,17439.0
12675,641.0,17840.0
12676,635.0,18396.0
12677,653.0,18907.0
12678,932.0,19330.0
12679,897.0,19684.0
12680,797.0,20041.0
12681,887.0,20394.0
12682,970.0,20704.0
12683,977.0,20999.0
12684,796.0,21313.0
12685,28.0,3107.0
12686,38.0,3517.0
12687,60.0,3862.0
12688,68.0,4403.0
12689,127.0,4753.0
12690,138.0,5086.0
12691,170.0,5589.0
12692,200.0,5988.0
12693,166.0,6782.0
12694,169.0,7261.0
12695,193.0,7746.0
12696,270.0,8143.0
12697,479.0,8622.0
12698,503.0,9044.0
12699,586.0,9468.0
12700,655.0,9979.0
12701,662.0,10483.0
12702,693.0,11016.0
12703,769.0,11441.0
12704,803.0,11834.0
12705,920.0,12240.0
12706,885.0,12659.0
12707,912.0,13149.0
12708,839.0,13597.0
12709,1039.0,14003.0
12710,997.0,14395.0
12711,1120.0,14759.0
12712,1140.0,15131.0
12713,1004.0,15680.0
12714,636.0,16244.0
12715,675.0,16682.0
12716,749.0,17077.0
12717,714.0,17439.0
12718,641.0,17840.0
12719,635.0,18396.0
12720,653.0,18907.0
12721,932.0,19330.0
12722,897.0,19684.0
12723,797.0,20041.0
12724,887.0,20394.0
12725,970.0,20704.0
12726,977.0,20999.0
12727,796.0,21313.0
12728,28.0,3107.0
12729,38.0,3517.0
12730,60.0,3862.0
12731,68.0,4403.0
12732,127.0,4753.0
12733,138.0,5086.0
12734,170.0,5589.0
12735,200.0,5988.0
12736,166.0,6782.0
12737,169.0,7261.0
12738,193.0,7746.0
12739,270.0,8143.0
12740,479.0,8622.0
12741,503.0,9044.0
12742,586.0,9468.0
12743,655.0,9979.0
12744,662.0,10483.0
12745,693.0,11016.0
12746,769.0,11441.0
12747,803.0,11834.0
12748,920.0,12240.0
12749,885.0,12659.0
12750,912.0,13149.0
12751,839.0,13597.0
12752,1039.0,14003.0
12753,997.0,14395.0
12754,1120.0,14759.0
12755,1140.0,15131.0
12756,1004.0,15680.0
12757,636.0,16244.0
12758,675.0,16682.0
12759,749.0,17077.0
12760,714.0,17439.0
12761,641.0,17840.0
12762,635.0,18396.0
12763,653.0,18907.0
12764,932.0,19330.0
12765,897.0,19684.0
12766,797.0,20041.0
12767,887.0,20394.0
12768,970.0,20704.0
12769,977.0,20999.0
12770,796.0,21313.0
12771,28.0,3107.0
12772,38.0,3517.0
12773,60.0,3862.0
12774,68.0,4403.0
12775,127.0,4753.0
12776,138.0,5086.0
12777,170.0,5589.0
12778,200.0,5988.0
12779,166.0,6782.0
12780,169.0,7261.0
12781,193.0,7746.0
12782,270.0,8143.0
12783,479.0,8622.0
12784,503.0,9044.0
12785,586.0,9468.0
12786,655.0,9979.0
12787,662.0,10483.0
12788,693.0,11016.0
12789,769.0,11441.0
12790,803.0,11834.0
12791,920.0,12240.0
12792,885.0,12659.0
12793,912.0,13149.0
12794,839.0,13597.0
12795,1039.0,14003.0
12796,997.0,14395.0
12797,1120.0,14759.0
12798,1140.0,15131.0
12799,1004.0,15680.0
12800,636.0,16244.0
12801,675.0,16682.0
12802,749.0,17077.0
12803,714.0,17439.0
12804,641.0,17840.0
12805,635.0,18396.0
12806,653.0,18907.0
12807,932.0,19330.0
12808,897.0,19684.0
12809,797.0,20041.0
12810,887.0,20394.0
12811,970.0,20704.0
12812,977.0,20999.0
12813,796.0,21313.0
12814,28.0,3107.0
12815,38.0,3517.0
12816,60.0,3862.0
12817,68.0,4403.0
12818,127.0,4753.0
12819,138.0,5086.0
12820,170.0,5589.0
12821,200.0,5988.0
12822,166.0,6782.0
12823,169.0,7261.0
12824,193.0,7746.0
12825,270.0,8143.0
12826,479.0,8622.0
12827,503.0,9044.0
12828,586.0,9468.0
12829,655.0,9979.0
12830,662.0,10483.0
12831,693.0,11016.0
12832,769.0,11441.0
12833,803.0,11834.0
12834,920.0,12240.0
12835,885.0,12659.0
12836,912.0,13149.0
12837,839.0,13597.0
12838,1039.0,14003.0
12839,997.0,14395.0
12840,1120.0,14759.0
12841,1140.0,15131.0
12842,1004.0,15680.0
12843,636.0,16244.0
12844,675.0,16682.0
12845,749.0,17077.0
12846,714.0,17439.0
12847,641.0,17840.0
12848,635.0,18396.0
12849,653.0,18907.0
12850,932.0,19330.0
12851,897.0,19684.0
12852,797.0,20041.0
12853,887.0,20394.0
12854,970.0,20704.0
12855,977.0,20999.0
12856,796.0,21313.0
12857,28.0,3107.0
12858,38.0,3517.0
12859,60.0,3862.0
12860,68.0,4403.0
12861,127.0,4753.0
12862,138.0,5086.0
12863,170.0,5589.0
12864,200.0,5988.0
12865,166.0,6782.0
12866,169.0,7261.0
12867,193.0,7746.0
12868,270.0,8143.0
12869,479.0,8622.0
12870,503.0,9044.0
12871,586.0,9468.0
12872,655.0,9979.0
12873,662.0,10483.0
12874,693.0,11016.0
12875,769.0,11441.0
12876,803.0,11834.0
12877,920.0,12240.0
12878,885.0,12659.0
12879,912.0,13149.0
12880,839.0,13597.0
12881,1039.0,14003.0
12882,997.0,14395.0
12883,1120.0,14759.0
12884,1140.0,15131.0
12885,1004.0,15680.0
12886,636.0,16244.0
12887,675.0,16682.0
12888,749.0,17077.0
12889,714.0,17439.0
12890,641.0,17840.0
12891,635.0,18396.0
12892,653.0,18907.0
12893,932.0,19330.0
12894,897.0,19684.0
12895,797.0,20041.0
12896,887.0,20394.0
12897,970.0,20704.0
12898,977.0,20999.0
12899,796.0,21313.0
12900,28.0,3107.0
12901,38.0,3517.0
12902,60.0,3862.0
12903,68.0,4403.0
12904,127.0,4753.0
12905,138.0,5086.0
12906,170.0,5589.0
12907,200.0,5988.0
12908,166.0,6782.0
12909,169.0,7261.0
12910,193.0,7746.0
12911,270.0,8143.0
12912,479.0,8622.0
12913,503.0,9044.0
12914,586.0,9468.0
12915,655.0,9979.0
12916,662.0,10483.0
12917,693.0,11016.0
12918,769.0,11441.0
12919,803.0,11834.0
12920,920.0,12240.0
12921,885.0,12659.0
12922,912.0,13149.0
12923,839.0,13597.0
12924,1039.0,14003.0
12925,997.0,14395.0
12926,1120.0,14759.0
12927,1140.0,15131.0
12928,1004.0,15680.0
12929,636.0,16244.0
12930,675.0,16682.0
12931,749.0,17077.0
12932,714.0,17439.0
12933,641.0,17840.0
12934,635.0,18396.0
12935,653.0,18907.0
12936,932.0,19330.0
12937,897.0,19684.0
12938,797.0,20041.0
12939,887.0,20394.0
12940,970.0,20704.0
12941,977.0,20999.0
12942,796.0,21313.0
12943,28.0,3107.0
12944,38.0,3517.0
12945,60.0,3862.0
12946,68.0,4403.0
12947,127.0,4753.0
12948,138.0,5086.0
12949,170.0,5589.0
12950,200.0,5988.0
12951,166.0,6782.0
12952,169.0,7261.0
12953,193.0,7746.0
12954,270.0,8143.0
12955,479.0,8622.0
12956,503.0,9044.0
12957,586.0,9468.0
12958,655.0,9979.0
12959,662.0,10483.0
12960,693.0,11016.0
12961,769.0,11441.0
12962,803.0,11834.0
12963,920.0,12240.0
12964,885.0,12659.0
12965,912.0,13149.0
12966,839.0,13597.0
12967,1039.0,14003.0
12968,997.0,14395.0
12969,1120.0,14759.0
12970,1140.0,15131.0
